,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
40,25,005,630200,1400000US25005630200,25005630200,6302,CT,15324410,418998,"POLYGON ((-71.32897899999999 41.994524, -71.32754 41.998498, -71.326932 41.999647, -71.30361599999999 42.008585, -71.288265 42.01446199999999, -71.27513999999999 41.996205, -71.268739 41.9873, -71.29107399999999 41.971861, -71.296414 41.968163, -71.29606 41.969244, -71.30412 41.96895, -71.309073 41.969473, -71.30932299999999 41.96718, -71.311013 41.967279, -71.31088099999999 41.969629, -71.313468 41.96984399999999, -71.313102 41.970687, -71.318448 41.971824, -71.318646 41.974903, -71.31745099999999 41.976942, -71.318085 41.978783, -71.32053599999999 41.979246, -71.321679 41.98064, -71.322011 41.981041, -71.325198 41.986707, -71.32200399999999 41.987348, -71.32300499999999 41.990254, -71.32696 41.994185, -71.32900699999999 41.993342, -71.32897899999999 41.994524))"
41,25,005,640600,1400000US25005640600,25005640600,6406,CT,720776,0,"POLYGON ((-71.15955699999999 41.689269, -71.157304 41.692304, -71.155423 41.69184, -71.152299 41.691331, -71.151099 41.691115, -71.14737699999999 41.690428, -71.14847 41.687017, -71.1498 41.683313, -71.158158 41.684929, -71.15867899999999 41.686044, -71.160121 41.688497, -71.15955699999999 41.689269))"
42,25,005,642400,1400000US25005642400,25005642400,6424,CT,1156535,0,"POLYGON ((-71.14380899999999 41.710892, -71.14308799999999 41.713071, -71.141323 41.712745, -71.14089199999999 41.714063, -71.13911399999999 41.717433, -71.133473 41.716417, -71.132357 41.720011, -71.12432799999999 41.718547, -71.128789 41.712139, -71.129009 41.709954, -71.13086899999999 41.709878, -71.13603499999999 41.709672, -71.14046999999999 41.710288, -71.14108899999999 41.707747, -71.14454599999999 41.70839, -71.14380899999999 41.710892))"
43,25,005,650300,1400000US25005650300,25005650300,6503,CT,1077772,43240,"POLYGON ((-70.93056199999999 41.687297, -70.92578899999999 41.688885, -70.92450699999999 41.688604, -70.92357 41.685747, -70.919738 41.683583, -70.919048 41.681799, -70.91896699999999 41.681825, -70.91689099999999 41.680204, -70.916641 41.678388, -70.91605799999999 41.676447, -70.915482 41.674103, -70.916985 41.673634, -70.923953 41.673483, -70.923418 41.677229, -70.92747899999999 41.677217, -70.92766999999999 41.678465, -70.927469 41.682412, -70.927708 41.682389, -70.92804199999999 41.685604, -70.930408 41.685482, -70.93056199999999 41.687297))"
44,25,005,651200,1400000US25005651200,25005651200,6512,CT,826884,156749,"POLYGON ((-70.93302199999999 41.656944, -70.929277 41.657369, -70.92717499999999 41.657661, -70.92573299999999 41.657854, -70.916589 41.659087, -70.91738699999999 41.656109, -70.91780799999999 41.654687, -70.91869199999999 41.652931, -70.91998199999999 41.649204, -70.923998 41.648843, -70.927441 41.64853799999999, -70.928107 41.65273, -70.92811 41.651492, -70.92862599999999 41.654047, -70.932315 41.653627, -70.93302199999999 41.656944))"
45,25,005,651700,1400000US25005651700,25005651700,6517,CT,406816,0,"POLYGON ((-70.937769 41.637827, -70.935265 41.638103, -70.932239 41.638436, -70.93101399999999 41.638574, -70.93073199999999 41.636435, -70.93037099999999 41.63376, -70.93014599999999 41.633054, -70.929509 41.632136, -70.931105 41.63193, -70.936515 41.631357, -70.937021 41.633844, -70.937279 41.635185, -70.937769 41.637827))"
46,25,005,655100,1400000US25005655100,25005655100,6551,CT,17123859,1430928,"POLYGON ((-70.905209 41.665881, -70.889129 41.668709, -70.85821199999999 41.68116699999999, -70.852141 41.663916, -70.84803599999999 41.652463, -70.845242 41.644665, -70.84317630950071 41.628486815378, -70.844165 41.628983, -70.852518 41.626919, -70.85590178542191 41.62559365243069, -70.85965399999999 41.62412399999999, -70.8596399559874 41.6241168911491, -70.86023 41.623781, -70.859646 41.623207, -70.865442 41.62189, -70.87060799999999 41.629144, -70.871808 41.630169, -70.87771699999999 41.634242, -70.881294 41.638943, -70.881356 41.640215, -70.881297 41.640837, -70.88385699999999 41.641077, -70.885541 41.64481199999999, -70.892428 41.652815, -70.89730899999999 41.655932, -70.90235 41.663498, -70.905209 41.665881))"
47,25,005,990000,1400000US25005990000,25005990000,9900,CT,0,250282281,"POLYGON ((-70.948651 41.58406, -70.94658 41.584125, -70.945346 41.584172, -70.9444298195483 41.5810633631552, -70.946911 41.581089, -70.94808033956708 41.579817358721, -70.948651 41.58406))"
48,25,017,354600,1400000US25017354600,25017354600,3546,CT,1491809,6670,"POLYGON ((-71.15838699999999 42.394593, -71.15630399999999 42.395852, -71.15316899999999 42.395643, -71.150115 42.39493299999999, -71.145248 42.392878, -71.141121 42.392092, -71.135437 42.391123, -71.132728 42.390686, -71.130342 42.390303, -71.12900599999999 42.390072, -71.12870099999999 42.389374, -71.12755799999999 42.387402, -71.126943 42.386351, -71.128513 42.385691, -71.129316 42.383864, -71.12977699999999 42.383461, -71.130224 42.38306499999999, -71.131023 42.38241, -71.13408699999999 42.38384, -71.13579399999999 42.3846, -71.141637 42.38719, -71.14164 42.387051, -71.143683 42.38825, -71.14413399999999 42.38868, -71.15064099999999 42.390103, -71.15725499999999 42.390948, -71.15838699999999 42.394593))"
49,25,017,357300,1400000US25017357300,25017357300,3573,CT,651114,0,"POLYGON ((-71.165593 42.386041, -71.16525899999999 42.385999, -71.163247 42.386361, -71.161895 42.386473, -71.160332 42.386444, -71.157971 42.382805, -71.157792 42.382211, -71.156566 42.381776, -71.15541999999999 42.38151, -71.15623099999999 42.380636, -71.15437299999999 42.37509499999999, -71.15546599999999 42.375169, -71.160189 42.376501, -71.16094199999999 42.37665, -71.16336299999999 42.376802, -71.16349599999999 42.377024, -71.163338 42.381771, -71.16353599999999 42.382479, -71.165446 42.385828, -71.165593 42.386041))"
50,25,017,363102,1400000US25017363102,25017363102,3631.02,CT,13676507,103582,"POLYGON ((-71.434718 42.522486, -71.428535 42.528804, -71.423794 42.526189, -71.39951499999999 42.534015, -71.397941 42.526277, -71.39156299999999 42.50682, -71.384957 42.504466, -71.39388199999999 42.491215, -71.40813199999999 42.470036, -71.41148 42.475761, -71.414924 42.479159, -71.41762 42.485867, -71.418014 42.489797, -71.41869 42.492831, -71.41863099999999 42.49616899999999, -71.41816 42.498754, -71.41948599999999 42.501934, -71.420535 42.504383, -71.420965 42.5096, -71.422687 42.511882, -71.424508 42.513262, -71.429326 42.51591699999999, -71.431724 42.518652, -71.432551 42.520542, -71.434718 42.522486))"
51,25,017,365202,1400000US25017365202,25017365202,3652.02,CT,17396886,341979,"POLYGON ((-71.48248699999999 42.35616599999999, -71.475505 42.380632, -71.475498 42.380655, -71.462379 42.37633599999999, -71.456738 42.374484, -71.437764 42.368334, -71.422009 42.363212, -71.42012099999999 42.36257, -71.413479 42.359618, -71.410894 42.359337, -71.40644999999999 42.360255, -71.391671 42.36098, -71.39121399999999 42.357952, -71.39080899999999 42.355237, -71.38989099999999 42.35389199999999, -71.38896099999999 42.350022, -71.387939 42.348636, -71.38771799999999 42.344829, -71.391369 42.345209, -71.392653 42.344404, -71.39808499999999 42.343098, -71.396717 42.341045, -71.40249399999999 42.341852, -71.415469 42.343684, -71.42471399999999 42.344966, -71.437293 42.346714, -71.48329799999999 42.35313, -71.48248699999999 42.35616599999999))"
52,25,017,368500,1400000US25017368500,25017368500,3685,CT,465881,37807,"POLYGON ((-71.243681 42.368847, -71.24096299999999 42.371649, -71.236581 42.37315299999999, -71.236609 42.373008, -71.23483999999999 42.37248, -71.233116 42.37284, -71.23132199999999 42.370472, -71.233716 42.371018, -71.23427699999999 42.368309, -71.23448599999999 42.36739499999999, -71.234945 42.365992, -71.23812099999999 42.365847, -71.24090099999999 42.36637, -71.24313599999999 42.366801, -71.242436 42.368458, -71.243681 42.368847))"
53,25,021,412200,1400000US25021412200,25021412200,4122,CT,11713566,256187,"POLYGON ((-71.24727 42.214374, -71.232237 42.256898, -71.23237399999999 42.258373, -71.231717 42.25927, -71.206154 42.243391, -71.186071 42.22863, -71.18987 42.22731, -71.19271999999999 42.22373, -71.19550000000001 42.22218, -71.19869 42.2213, -71.20255999999999 42.22094999999999, -71.20547999999999 42.22102, -71.21294 42.22205, -71.22235999999999 42.22496, -71.22404 42.22337, -71.2294 42.220405, -71.2346 42.21816, -71.236379 42.217011, -71.23715 42.21662999999999, -71.23911 42.21597, -71.24300000000001 42.21476, -71.24727 42.214374))"
54,25,021,416200,1400000US25021416200,25021416200,4162,CT,3467095,60671,"POLYGON ((-71.11326 42.258926, -71.11145999999999 42.260769, -71.10840499999999 42.261116, -71.105001 42.260804, -71.104062 42.259862, -71.103672 42.259723, -71.097899 42.262882, -71.096752 42.264338, -71.093908 42.26714, -71.09373599999999 42.267136, -71.09376999999999 42.26587, -71.0938 42.26506, -71.09349899999999 42.263303, -71.09347 42.26242, -71.09348 42.2604, -71.09348 42.25893, -71.09085999999999 42.25945, -71.08747 42.25838, -71.08698 42.25796, -71.08434 42.25925, -71.08297 42.25873, -71.08161 42.25842, -71.08121 42.25827, -71.07746999999999 42.25454999999999, -71.08073 42.25264, -71.08423999999999 42.25074, -71.09349 42.24537, -71.09577 42.24405, -71.09755 42.24302, -71.098561 42.244492, -71.10095 42.24679, -71.10200999999999 42.2471, -71.10216 42.24717, -71.10319 42.24813, -71.10550000000001 42.25024, -71.10607 42.24913, -71.109465 42.25241, -71.109544 42.255412, -71.11246799999999 42.258176, -71.11300899999999 42.258689, -71.11326 42.258926))"
55,25,021,418003,1400000US25021418003,25021418003,4180.03,CT,1705594,2934,"POLYGON ((-71.02850000000001 42.23569, -71.02564 42.23769, -71.02454299999999 42.240094, -71.02300799999999 42.241489, -71.02127999999999 42.24198, -71.01768 42.24043, -71.01618999999999 42.2391, -71.01501 42.23792, -71.017622 42.235685, -71.016037 42.233937, -71.01616799999999 42.233877, -71.01392 42.23231, -71.011009 42.23351, -71.009655 42.232606, -71.007212 42.230133, -71.008337 42.229669, -71.01079 42.228668, -71.031468 42.22793799999999, -71.02850000000001 42.23569))"
56,25,001,012602,1400000US25001012602,25001012602,126.02,CT,3331530,61281,"POLYGON ((-70.31536799999999 41.65111, -70.312268 41.661359, -70.309552 41.661777, -70.300006 41.663228, -70.288516 41.664958, -70.287806 41.66491, -70.28703899999999 41.664779, -70.285974 41.661513, -70.28694399999999 41.655074, -70.287114 41.654634, -70.291006 41.653273, -70.29422 41.652033, -70.293719 41.650442, -70.296229 41.647796, -70.297285 41.64750799999999, -70.29871799999999 41.647724, -70.299916 41.64779, -70.302239 41.647563, -70.30540499999999 41.64800899999999, -70.31218799999999 41.649417, -70.3143 41.650647, -70.31536799999999 41.65111))"
57,25,001,013300,1400000US25001013300,25001013300,133,CT,12813860,1665619,"POLYGON ((-70.523281 41.768193, -70.52066099999999 41.771345, -70.520331 41.773638, -70.519639 41.787546, -70.5194131967539 41.79277106557319, -70.517411 41.79095299999999, -70.5173146662144 41.7908994887114, -70.5042178815757 41.7836245143332, -70.494519 41.778237, -70.49436480213519 41.77681157005679, -70.49435370181691 41.7767089569233, -70.49422372062629 41.7755073898234, -70.49404799999999 41.773883, -70.4757125255428 41.7638415239459, -70.479191 41.763253, -70.479704 41.762248, -70.47706599999999 41.760253, -70.478471 41.758672, -70.48042699999999 41.757704, -70.48049499999999 41.755094, -70.48209299999999 41.754193, -70.48250399999999 41.749789, -70.48348399999999 41.743621, -70.486316 41.743394, -70.48889299999999 41.745, -70.494647 41.742996, -70.493668 41.741422, -70.492998 41.739131, -70.495998 41.739272, -70.500485 41.739839, -70.504509 41.741001, -70.507921 41.742584, -70.51123 41.744908, -70.512743 41.746359, -70.516284 41.751072, -70.518852 41.753677, -70.522312 41.756151, -70.526214 41.758131, -70.523281 41.768193))"
58,25,021,420302,1400000US25021420302,25021420302,4203.02,CT,4946684,9155,"POLYGON ((-71.05700999999999 42.16525, -71.053849 42.165471, -71.05234999999999 42.16514, -71.050521 42.165051, -71.04415 42.1655, -71.04331999999999 42.16566, -71.041326 42.162583, -71.04030999999999 42.16197, -71.03402 42.15808, -71.032596 42.157502, -71.03403999999999 42.155175, -71.035377 42.155276, -71.03028999999999 42.15213, -71.029667 42.150537, -71.03170999999999 42.144908, -71.035093 42.135634, -71.04007 42.13717, -71.053927 42.151195, -71.056511 42.153815, -71.06352099999999 42.160915, -71.05700999999999 42.16525))"
59,25,021,422501,1400000US25021422501,25021422501,4225.01,CT,2501851,244174,"POLYGON ((-70.938226 42.20245999999999, -70.93539299999999 42.206426, -70.933009 42.208671, -70.930823 42.209747, -70.92792 42.21221999999999, -70.92715 42.21238, -70.92537999999999 42.21339, -70.92528 42.21572, -70.92237 42.21535, -70.91820899999999 42.214661, -70.916264 42.214996, -70.91699699999999 42.210118, -70.91945799999999 42.193703, -70.92281899999999 42.194421, -70.92926 42.19698, -70.93410999999999 42.19878, -70.938633 42.199793, -70.938226 42.20245999999999))"
60,25,021,440100,1400000US25021440100,25021440100,4401,CT,28457938,1350452,"POLYGON ((-71.38143704124919 42.0000208695584, -71.381401 42.018798, -71.34741799999999 42.028543, -71.31954899999999 42.036421, -71.31404999999999 42.037978, -71.30539399999999 42.040432, -71.28908299999999 42.045041, -71.288692 42.030085, -71.288265 42.01446199999999, -71.30361599999999 42.008585, -71.326932 41.999647, -71.33879499999999 41.995092, -71.342822 41.99354599999999, -71.364344 41.985293, -71.3814657108006 41.9850843199885, -71.38143704124919 42.0000208695584))"
61,25,023,503101,1400000US25023503101,25023503101,5031.01,CT,19109597,24346,"POLYGON ((-70.900119 42.151744, -70.884311 42.153719, -70.872941 42.155127, -70.851562 42.157776, -70.84724299999999 42.158214, -70.847174 42.157083, -70.84285 42.152057, -70.84261099999999 42.150921, -70.84027499999999 42.149423, -70.84034799999999 42.148438, -70.838987 42.147386, -70.83845699999999 42.145378, -70.837467 42.145457, -70.83680699999999 42.140967, -70.835852 42.140593, -70.83475799999999 42.138797, -70.834878 42.137184, -70.833894 42.13689, -70.834159 42.134307, -70.832351 42.133013, -70.82676099999999 42.131827, -70.82416599999999 42.132795, -70.82261299999999 42.132314, -70.821212 42.133199, -70.818978 42.132815, -70.819772 42.132079, -70.816503 42.131452, -70.81653299999999 42.130359, -70.821647 42.127641, -70.82424399999999 42.126726, -70.828378 42.126323, -70.83232199999999 42.129016, -70.838745 42.132431, -70.84035999999999 42.13365599999999, -70.840013 42.132376, -70.84855399999999 42.131324, -70.851636 42.131271, -70.85538099999999 42.132291, -70.859011 42.132032, -70.857246 42.12641, -70.852155 42.12154899999999, -70.853533 42.117597, -70.853291 42.114352, -70.855419 42.114043, -70.868167 42.115372, -70.87681499999999 42.11743999999999, -70.876893 42.113188, -70.87906199999999 42.112264, -70.880629 42.114057, -70.883955 42.114124, -70.889127 42.112728, -70.889466 42.11803, -70.890029 42.119817, -70.895724 42.137966, -70.900119 42.151744))"
62,25,023,510502,1400000US25023510502,25023510502,5105.02,CT,3877907,316099,"POLYGON ((-71.057695 42.099399, -71.05748299999999 42.101201, -71.05756199999999 42.103313, -71.057766 42.10457, -71.04430499999999 42.10987799999999, -71.041107 42.11114999999999, -71.03905399999999 42.10999899999999, -71.036987 42.106916, -71.03626899999999 42.107071, -71.03504599999999 42.105512, -71.03726999999999 42.101003, -71.035473 42.100864, -71.03461799999999 42.098245, -71.032842 42.098001, -71.02814599999999 42.097749, -71.027513 42.096215, -71.026078 42.092729, -71.02557399999999 42.091504, -71.028919 42.091103, -71.031694 42.090712, -71.033509 42.090291, -71.034161 42.090162, -71.03733 42.090149, -71.039463 42.090111, -71.04604399999999 42.088905, -71.046781 42.088729, -71.048576 42.089592, -71.05915399999999 42.093977, -71.057695 42.099399))"
63,25,023,511302,1400000US25023511302,25023511302,5113.02,CT,2871310,0,"POLYGON ((-71.006693 42.058883, -71.00351999999999 42.063213, -71.00026299999999 42.064625, -70.996233 42.06662499999999, -70.994269 42.067119, -70.983178 42.066723, -70.982995 42.066595, -70.989919 42.059487, -70.98715899999999 42.046568, -70.989428 42.04629, -70.996674 42.045401, -71.006248 42.05582, -71.005353 42.05633, -71.006002 42.056676, -71.006693 42.058883))"
64,25,023,530200,1400000US25023530200,25023530200,5302,CT,3222349,5772766,"MULTIPOLYGON (((-70.654628 41.980767, -70.6531117834642 41.9813304965716, -70.652671 41.979115, -70.65272299999999 41.978635, -70.652197 41.977167, -70.6532846562383 41.9766617661345, -70.654628 41.97794, -70.654628 41.980767)), ((-70.704269 41.97205599999999, -70.694524 41.981995, -70.693744 41.98280099999999, -70.69345794271719 41.9830928251999, -70.690986 41.981298, -70.682199 41.979884, -70.67815899999999 41.97688, -70.67625699999999 41.972286, -70.67196734164001 41.9686459691704, -70.67433 41.968768, -70.67775499999999 41.96731399999999, -70.678122 41.967702, -70.680477 41.966134, -70.681174 41.96558599999999, -70.682075 41.964555, -70.683458 41.967244, -70.686956 41.964813, -70.69287 41.963116, -70.697225 41.966963, -70.699904 41.969272, -70.704269 41.97205599999999)))"
65,25,023,543100,1400000US25023543100,25023543100,5431,CT,38023287,1099161,"POLYGON ((-70.863066 41.956802, -70.84873899999999 41.96668, -70.822885 41.984503, -70.81997299999999 41.993003, -70.818698 41.996724, -70.806867 42.010568, -70.80798899999999 42.01212599999999, -70.80725099999999 42.012876, -70.799329 42.013613, -70.795924 42.00548999999999, -70.790425 41.987115, -70.78747799999999 41.97836, -70.765687 41.967066, -70.765531 41.966986, -70.758692 41.947507, -70.771717 41.946147, -70.798198 41.937744, -70.81090499999999 41.933713, -70.82982699999999 41.927699, -70.843563 41.940756, -70.84564499999999 41.942722, -70.860882 41.954988, -70.863066 41.956802))"
66,25,025,000401,1400000US25025000401,25025000401,4.01,CT,431042,0,"POLYGON ((-71.15473399999999 42.341206, -71.15346199999999 42.343183, -71.153274 42.34465, -71.15307199999999 42.345106, -71.15290999999999 42.345645, -71.15306699999999 42.346154, -71.152446 42.346096, -71.151235 42.345813, -71.149755 42.348185, -71.149047 42.347457, -71.146238 42.346106, -71.145049 42.344963, -71.144543 42.344623, -71.143109 42.343878, -71.144358 42.342526, -71.145923 42.341897, -71.147007 42.34178199999999, -71.148633 42.341814, -71.14997199999999 42.341466, -71.151382 42.340423, -71.153778 42.340855, -71.15473399999999 42.341206))"
67,25,025,010103,1400000US25025010103,25025010103,101.03,CT,273305,0,"POLYGON ((-71.110732 42.351819, -71.10899599999999 42.351394, -71.103318 42.350985, -71.10025499999999 42.35078499999999, -71.09778 42.350596, -71.097168 42.348982, -71.10056399999999 42.347918, -71.10114299999999 42.347758, -71.106854 42.348759, -71.106702 42.349433, -71.10656999999999 42.349912, -71.110936 42.350446, -71.110732 42.351819))"
68,25,025,010801,1400000US25025010801,25025010801,108.01,CT,127995,0,"POLYGON ((-71.08159499999999 42.353704, -71.079464 42.354275, -71.077575 42.354876, -71.07521899999999 42.355507, -71.07504899999999 42.355325, -71.073302 42.355812, -71.072564 42.355439, -71.07205499999999 42.354655, -71.07440099999999 42.354022, -71.076583 42.353425, -71.080862 42.352267, -71.08159499999999 42.353704))"
69,25,009,253100,1400000US25009253100,25009253100,2531,CT,2653191,78203,"POLYGON ((-71.144857 42.698985, -71.14277799999999 42.698923, -71.139965 42.70338, -71.13708299999999 42.704353, -71.13728499999999 42.70664, -71.136292 42.707214, -71.13505599999999 42.70877, -71.134153 42.708368, -71.133194 42.705952, -71.129903 42.705624, -71.124847 42.703111, -71.11833399999999 42.699095, -71.11919899999999 42.695543, -71.120192 42.69298999999999, -71.121579 42.687674, -71.124436 42.688953, -71.132093 42.692784, -71.132717 42.692768, -71.135289 42.69223, -71.13685099999999 42.692521, -71.137935 42.692223, -71.140804 42.693936, -71.142544 42.69424799999999, -71.143395 42.697028, -71.145791 42.698548, -71.144857 42.698985))"
70,25,013,801800,1400000US25013801800,25013801800,8018,CT,1313678,19369,"POLYGON ((-72.577035 42.10807399999999, -72.574309 42.109373, -72.56916199999999 42.110295, -72.567031 42.110668, -72.56438799999999 42.111505, -72.56178299999999 42.111467, -72.55998699999999 42.105745, -72.558206 42.100283, -72.558649 42.099978, -72.557323 42.098285, -72.56290199999999 42.097357, -72.563569 42.097025, -72.56369699999999 42.097316, -72.56430499999999 42.099082, -72.565747 42.100318, -72.56591999999999 42.100435, -72.567212 42.101301, -72.56958399999999 42.102901, -72.57109299999999 42.103918, -72.57526299999999 42.106733, -72.577035 42.10807399999999))"
71,25,009,260600,1400000US25009260600,25009260600,2606,CT,1841406,48350,"POLYGON ((-71.09650499999999 42.799288, -71.093366 42.80071, -71.08900799999999 42.797382, -71.087372 42.796855, -71.08537099999999 42.795106, -71.08444799999999 42.794267, -71.082847 42.79207, -71.081907 42.788619, -71.080467 42.786536, -71.080049 42.785956, -71.078666 42.784244, -71.078546 42.784113, -71.08078999999999 42.783198, -71.08582799999999 42.78175299999999, -71.08812 42.781357, -71.088864 42.781025, -71.090349 42.783532, -71.09128299999999 42.784961, -71.091965 42.786433, -71.094742 42.791143, -71.095557 42.792043, -71.102203 42.796207, -71.09650499999999 42.799288))"
72,25,009,266400,1400000US25009266400,25009266400,2664,CT,6457627,42237,"POLYGON ((-70.93056457865039 42.884643501115, -70.927629 42.885326, -70.91489899999999 42.886589, -70.914886 42.886564, -70.9145991974291 42.8865631953055, -70.90937599999999 42.872619, -70.90262899999999 42.854743, -70.899832 42.847386, -70.900041 42.846764, -70.90682099999999 42.847133, -70.90842099999999 42.848523, -70.910224 42.849508, -70.91211199999999 42.850974, -70.91322199999999 42.851677, -70.918081 42.853382, -70.921477 42.854607, -70.922102 42.856825, -70.923626 42.858292, -70.927419 42.859261, -70.93008499999999 42.857973, -70.929497 42.859506, -70.92941999999999 42.861081, -70.929328 42.862928, -70.928738 42.870316, -70.93056457865039 42.884643501115))"
